Employee_ID,First Name,Last Name,Gender,State,City,Education Level,Birthdate,Hiredate,Termdate,Department,Job Title,Salary,Performance Rating
00-79748476,Jacob,James,Male,Maharashtra,Mumbai,Bachelor,27/05/1988,04/08/2022,,IT,IT Support Specialist,62675,Satisfactory
00-79316990,Tracy,Carson,Male,Maharashtra,Nagpur,Bachelor,14/09/1963,27/04/2020,,Marketing,Marketing Coordinator,64591,Good
00-23151704,Mary,Torres,Male,Maharashtra,Pune,Bachelor,12/08/1989,06/08/2017,,Customer Service,Support Specialist,69619,Needs Improvement
00-65304811,Jodi,Walker,Female,Maharashtra,Nagpur,High School,01/11/1980,03/11/2016,,Operations,Inventory Specialist,58120,Satisfactory
00-27456803,Aaron,Baker,Female,Maharashtra,Mumbai,Bachelor,04/05/1992,06/09/2019,,Sales,Sales Consultant,95649,Satisfactory
00-59565830,Mary,Kennedy,Female,Maharashtra,Nagpur,High School,13/07/1995,11/09/2022,,Customer Service,Help Desk Technician,60670,Satisfactory
00-85023475,Elizabeth,Roberts,Female,Andhra Pradesh,Visakhapatnam,Bachelor,26/11/1992,10/03/2020,,Sales,Sales Specialist,54353,Good
00-45392370,Travis,Watts,Male,Tamil Nadu,Chennai,Bachelor,18/05/2001,05/04/2020,,Sales,Sales Consultant,97058,Good
00-69066531,Anthony,Hubbard,Male,Maharashtra,Nagpur,Bachelor,23/03/1992,11/07/2022,,Finance,Accountant,70444,Good
00-65958370,Virginia,Jones,Female,Maharashtra,Nagpur,Bachelor,22/03/1970,17/10/2023,,Operations,Inventory Specialist,63984,Good
00-27062291,Michael,Castillo,Female,Maharashtra,Nagpur,Master,31/08/1970,19/06/2019,,Operations,Operations Analyst,80615,Good
00-78878589,Miranda,Burton,Male,Andhra Pradesh,Tirupati,Bachelor,17/08/1983,04/07/2023,,Finance,Accountant,78704,Good
00-38540398,Terri,Cardenas,Female,Maharashtra,Mumbai,Bachelor,23/09/1976,25/05/2019,,Marketing,Content Creator,60951,Good
00-31050667,William,Johnston,Male,Maharashtra,Pune,Bachelor,24/04/1997,24/11/2024,,Marketing,Marketing Coordinator,76436,Satisfactory
00-90745413,Jordan,Perkins,Male,Maharashtra,Mumbai,Bachelor,08/12/2000,26/02/2023,,Sales,Sales Representative,73205,Good
00-59604988,Luis,Johns,Male,Maharashtra,Pune,Bachelor,24/11/1982,22/02/2020,,Operations,Operations Analyst,91809,Good
00-30576183,Michael,Brown,Male,Andhra Pradesh,Vijayawada,Bachelor,10/11/1984,20/05/2016,,Sales,Sales Representative,85346,Satisfactory
00-50702879,Robert,Barr,Male,Maharashtra,Mumbai,Bachelor,28/09/1997,19/05/2017,,Sales,Sales Representative,68010,Needs Improvement
00-29175605,Brandon,Carter,Female,Maharashtra,Mumbai,High School,11/11/1965,06/09/2017,,Customer Service,Help Desk Technician,80156,Good
00-16529832,Sharon,Palmer,Female,Maharashtra,Pune,Bachelor,25/05/1965,24/10/2024,,Customer Service,Help Desk Technician,60889,Good
00-38934853,Courtney,Duran,Male,Maharashtra,Mumbai,Master,16/09/1975,21/08/2017,,IT,Software Developer,87412,Good
00-10279945,Karen,Stephens,Male,Maharashtra,Nagpur,Bachelor,01/07/1987,04/12/2016,,Customer Service,Customer Service Representative,69494,Good
00-15997180,Leslie,Kirk,Male,Maharashtra,Pune,PhD,12/10/1990,07/11/2019,,Sales,Sales Consultant,89424,Satisfactory
00-85935555,Kevin,Jennings,Male,Maharashtra,Pune,Bachelor,29/06/2004,25/09/2019,,Sales,Sales Specialist,83764,Good
00-60641104,Michael,Ferguson,Male,Maharashtra,Nagpur,Master,09/01/1975,17/05/2019,,Sales,Sales Manager,92418,Needs Improvement
00-91296981,Madeline,Smith,Male,Maharashtra,Pune,High School,16/10/1986,21/07/2017,,IT,IT Support Specialist,61513,Good
00-95424250,Juan,Maxwell,Male,Maharashtra,Mumbai,Bachelor,25/07/2002,10/06/2019,,Customer Service,Support Specialist,65303,Good
00-70273791,Matthew,Bartlett,Female,Maharashtra,Nagpur,PhD,21/11/1966,09/02/2017,,Finance,Financial Analyst,88736,Good
00-21987653,Jeffery,Gordon,Female,West Bengal,Durgapur,Bachelor,23/07/1980,19/11/2023,,IT,IT Support Specialist,53874,Good
00-64979383,Jacob,Prince,Male,Andhra Pradesh,Tirupati,Bachelor,25/11/1966,27/08/2018,,IT,IT Support Specialist,73249,Satisfactory
00-82611046,Hannah,Cisneros,Male,Maharashtra,Nagpur,PhD,17/01/1976,25/11/2015,,Sales,Sales Specialist,84130,Good
00-47228655,Amanda,Arnold,Male,Maharashtra,Mumbai,Bachelor,21/02/1980,21/10/2021,,IT,IT Support Specialist,63619,Satisfactory
00-13329148,Leah,Butler,Female,Maharashtra,Pune,Bachelor,05/06/1960,21/12/2020,,Sales,Sales Representative,61949,Good
00-85302098,Charles,Fuentes,Male,Maharashtra,Nagpur,PhD,25/04/1964,25/12/2021,,Sales,Sales Consultant,90160,Needs Improvement
00-21428912,Andre,Bailey,Male,Maharashtra,Pune,Bachelor,21/12/1994,26/09/2017,,Finance,Accountant,76523,Good
00-87424245,Michael,Montoya,Female,Maharashtra,Mumbai,Bachelor,08/09/1971,12/12/2022,,Operations,Operations Manager,87501,Good
00-35420283,Vanessa,Mills,Male,Maharashtra,Mumbai,Bachelor,27/01/1986,13/05/2022,,Sales,Sales Representative,63630,Good
00-26144134,Gerald,Torres,Male,Maharashtra,Nagpur,Bachelor,22/11/1990,17/10/2022,,Operations,Inventory Specialist,67232,Needs Improvement
00-12546591,Lisa,Walker,Male,Maharashtra,Nagpur,Bachelor,26/03/1978,29/11/2017,,Operations,Inventory Specialist,73735,Good
00-87786253,Heather,Watts,Female,Maharashtra,Nagpur,Bachelor,25/03/1999,30/04/2019,,Operations,Logistics Coordinator,60538,Excellent
00-53007542,David,Anderson,Female,Maharashtra,Pune,High School,06/07/1978,31/01/2019,,Customer Service,Support Specialist,57825,Good
00-13122340,Roger,Hines,Female,Maharashtra,Pune,Master,14/11/2002,13/02/2018,,Sales,Sales Specialist,66160,Satisfactory
00-13228867,Chris,Hampton,Female,Andhra Pradesh,Tirupati,Master,09/01/1983,22/10/2023,,Operations,Operations Analyst,75036,Good
00-44517819,Ryan,Gonzalez,Male,Maharashtra,Pune,Bachelor,24/03/1995,13/01/2016,,Sales,Sales Representative,80467,Needs Improvement
00-32569515,Laura,Palmer,Male,West Bengal,Kolkata,PhD,04/11/1991,24/01/2017,,Sales,Sales Specialist,79299,Good
00-22029742,Taylor,Kerr,Male,Maharashtra,Mumbai,Bachelor,16/05/1986,17/01/2017,,Operations,Logistics Coordinator,66090,Needs Improvement
00-32708438,Carl,Contreras,Male,Maharashtra,Pune,PhD,19/07/1961,20/10/2016,,Sales,Sales Specialist,88459,Satisfactory
00-13646855,Colin,Martinez,Female,Uttar Pradesh,Kanpur,Bachelor,29/10/1983,22/08/2022,,Sales,Sales Representative,57109,Good
00-23253224,Jamie,Santana,Male,Andhra Pradesh,Vijayawada,High School,18/11/1973,13/03/2018,,Marketing,Content Creator,67677,Good
00-44619354,Ellen,Johnson,Male,Uttar Pradesh,Lucknow,High School,21/04/1983,26/02/2018,,Marketing,SEO Specialist,58941,Satisfactory
00-37187070,Meghan,Mcmahon,Male,Maharashtra,Mumbai,PhD,25/06/1961,14/08/2017,,Sales,Sales Consultant,70499,Good
00-41741300,Michael,Martin,Female,West Bengal,Siliguri,Bachelor,25/05/1988,13/07/2020,,Marketing,SEO Specialist,86728,Good
00-25445960,Kimberly,Austin,Female,Maharashtra,Mumbai,Master,24/01/1975,16/07/2017,,IT,Software Developer,104885,Excellent
00-84238655,Ashley,Garcia,Male,Maharashtra,Nagpur,Master,05/02/1984,13/08/2019,,IT,Software Developer,93920,Needs Improvement
00-64692890,Kathryn,Rice,Female,Maharashtra,Pune,Bachelor,26/10/1999,05/10/2021,,Operations,Logistics Coordinator,58776,Good
00-84366722,James,Campbell,Female,Maharashtra,Nagpur,High School,08/04/1963,16/12/2024,,Operations,Inventory Specialist,63501,Good
00-43059986,Karen,Smith,Female,Maharashtra,Nagpur,Bachelor,16/03/1979,09/10/2022,,IT,IT Support Specialist,55601,Satisfactory
00-26853900,Corey,Lewis,Male,Maharashtra,Mumbai,High School,11/09/1980,15/07/2018,,Marketing,Content Creator,64912,Needs Improvement
00-21261988,Melissa,Wells,Female,Maharashtra,Pune,Bachelor,26/08/1963,29/09/2023,,Operations,Logistics Coordinator,59616,Good
00-29108179,Bridget,Gonzales,Male,Maharashtra,Pune,Bachelor,26/01/1977,11/02/2018,,Sales,Sales Specialist,69480,Good
00-42905017,Henry,Kelly,Female,Maharashtra,Pune,Bachelor,31/08/1983,27/05/2020,,Finance,Financial Analyst,72586,Good
00-70631785,Roger,Palmer,Male,Maharashtra,Pune,Bachelor,03/02/1979,08/06/2015,,Operations,Logistics Coordinator,60632,Good
00-93312959,Daniel,Rollins,Female,Maharashtra,Nagpur,High School,19/10/1984,18/02/2017,,Marketing,Content Creator,54669,Satisfactory
00-18076555,Steven,Stone,Male,Maharashtra,Pune,High School,24/09/1987,11/07/2024,,Operations,Inventory Specialist,64449,Good
00-90244451,Kathryn,Bush,Female,Maharashtra,Nagpur,Bachelor,10/02/1968,05/08/2017,,Customer Service,Support Specialist,62091,Good
00-57166514,Jennifer,Miller,Male,Maharashtra,Mumbai,Bachelor,06/07/1962,11/07/2023,,Marketing,Marketing Coordinator,69190,Excellent
00-78495121,Darrell,Campbell,Female,Tamil Nadu,Coimbatore,Bachelor,16/05/1965,22/08/2017,,Sales,Sales Consultant,96385,Good
00-81684250,Jill,Mcdaniel,Male,Maharashtra,Mumbai,Bachelor,13/12/1998,22/11/2020,,Operations,Logistics Coordinator,67619,Excellent
00-63056925,Scott,Spencer,Female,Maharashtra,Nagpur,Bachelor,15/07/1977,23/04/2022,,Customer Service,Help Desk Technician,79355,Good
00-84689357,Traci,Patterson,Female,Uttar Pradesh,Lucknow,High School,26/06/1971,28/11/2024,,Operations,Inventory Specialist,66735,Good
00-91932582,Chad,Randall,Male,Maharashtra,Pune,High School,15/02/1970,03/07/2020,,Operations,Inventory Specialist,66754,Satisfactory
00-55987725,Sheila,Richardson,Male,Maharashtra,Nagpur,Bachelor,21/12/1963,05/01/2021,,IT,Software Developer,107691,Good
00-46643203,Yolanda,Vasquez,Female,Andhra Pradesh,Visakhapatnam,Bachelor,12/12/1994,10/02/2017,,Finance,Accountant,54396,Excellent
00-38269460,Randy,Mills,Male,Maharashtra,Pune,Bachelor,26/09/1980,20/09/2019,,IT,IT Support Specialist,62844,Good
00-12130654,Christopher,Thomas,Male,Maharashtra,Nagpur,High School,21/05/1982,04/06/2024,,Operations,Inventory Specialist,57003,Satisfactory
00-10274812,Heather,Madden,Female,Andhra Pradesh,Visakhapatnam,PhD,16/05/1969,15/10/2021,,Sales,Sales Specialist,95451,Good
00-33291610,Sara,Levine,Male,Maharashtra,Nagpur,Master,16/03/1984,26/01/2019,,Operations,Operations Analyst,80192,Good
00-75629343,Michael,Gonzalez,Male,Maharashtra,Pune,Master,14/07/1999,19/03/2022,,IT,Software Developer,77417,Satisfactory
00-97120361,Brooke,Ewing,Female,Delhi,Delhi,High School,03/08/1979,17/02/2022,,IT,IT Support Specialist,60016,Excellent
00-69750614,Jesse,Coleman,Female,Maharashtra,Mumbai,Bachelor,27/07/1976,13/07/2022,,IT,Software Developer,101576,Excellent
00-60516391,Joshua,Reeves,Female,Andhra Pradesh,Vijayawada,Bachelor,26/04/1989,14/08/2023,,Operations,Inventory Specialist,62517,Good
00-33781587,Brittney,Avila,Male,Maharashtra,Pune,Master,13/12/1975,08/11/2023,,Sales,Sales Specialist,67305,Excellent
00-26745522,Dawn,Ross,Male,Maharashtra,Nagpur,Bachelor,02/11/1985,04/07/2019,,Operations,Logistics Coordinator,68529,Good
00-11256721,Elizabeth,Clements,Female,Maharashtra,Pune,Bachelor,21/10/1989,08/07/2017,,Customer Service,Support Specialist,65212,Satisfactory
00-47733231,William,Hernandez,Male,Gujarat,Ahmedabad,High School,25/05/1972,26/06/2022,,Operations,Inventory Specialist,58794,Good
00-35704262,Daniel,King,Male,Maharashtra,Pune,Bachelor,22/05/1972,12/07/2016,,Sales,Sales Representative,72535,Satisfactory
00-50691933,Jerry,Dunlap,Male,Maharashtra,Mumbai,PhD,29/04/1964,12/01/2023,,Sales,Sales Consultant,94510,Good
00-76277877,Cory,Brown,Female,Maharashtra,Mumbai,Bachelor,02/10/1981,27/01/2024,,Sales,Sales Consultant,86088,Satisfactory
00-76147579,Tyrone,Johnson,Female,Maharashtra,Mumbai,Bachelor,18/01/1969,11/03/2023,,Finance,Accounts Payable Specialist,58990,Satisfactory
00-38063091,Patrick,Shelton,Female,Maharashtra,Mumbai,Master,09/02/1986,01/03/2015,,IT,Software Developer,104599,Needs Improvement
00-24890990,Kevin,Hanson,Male,Uttar Pradesh,Varanasi,Bachelor,23/10/1980,23/10/2023,,Sales,Sales Representative,72828,Good
00-76305077,Charles,Walton,Female,Maharashtra,Nagpur,High School,11/01/1997,26/10/2017,,HR,HR Assistant,55694,Good
00-85927914,Travis,Owens,Female,Maharashtra,Nagpur,Bachelor,10/05/1994,25/04/2022,,Customer Service,Help Desk Technician,82370,Good
00-33559082,Ebony,Henry,Female,Tamil Nadu,Chennai,Bachelor,29/03/1975,11/04/2016,,Operations,Logistics Coordinator,62800,Needs Improvement
00-18730772,Amy,Pacheco,Male,Maharashtra,Mumbai,Master,26/09/1999,28/07/2016,,IT,IT Manager,101179,Good
00-40596967,Amy,Cisneros,Male,Maharashtra,Nagpur,Master,26/04/1983,13/01/2023,,Sales,Sales Manager,85769,Good
00-46819677,Vicki,Beard,Male,Maharashtra,Pune,Master,08/03/2000,16/02/2017,,IT,Software Developer,74201,Needs Improvement
00-81530199,Patrick,Edwards,Male,Maharashtra,Pune,PhD,23/06/1964,27/05/2021,,Sales,Sales Consultant,68056,Excellent
00-70924933,Scott,Johnson,Male,Maharashtra,Mumbai,Bachelor,17/09/1961,10/03/2015,,Sales,Sales Representative,69449,Satisfactory
00-97245556,Angela,Dalton,Male,Andhra Pradesh,Vijayawada,Bachelor,29/07/1976,27/04/2016,,Sales,Sales Consultant,75304,Satisfactory
00-64609958,Nicole,Martin,Male,Maharashtra,Pune,Bachelor,09/09/1993,17/06/2017,,Operations,Logistics Coordinator,68694,Good
00-72624210,Dennis,Baldwin,Male,Maharashtra,Nagpur,High School,16/03/1979,08/07/2020,,Customer Service,Help Desk Technician,55672,Good
00-15833729,Kathryn,Carroll,Female,Maharashtra,Pune,Master,28/10/1982,10/07/2023,,Operations,Operations Analyst,73376,Excellent
00-47303539,Donna,Jennings,Male,West Bengal,Kolkata,Bachelor,19/10/1964,10/08/2024,,Finance,Accountant,84319,Good
00-52445278,Terry,Hart,Male,Uttar Pradesh,Varanasi,High School,07/11/2002,02/03/2015,,IT,IT Support Specialist,55303,Good
00-20980204,William,Myers,Male,Andhra Pradesh,Visakhapatnam,Bachelor,12/02/1984,12/07/2023,,Sales,Sales Specialist,66600,Satisfactory
00-40283277,Brittany,Gray,Male,West Bengal,Kolkata,High School,01/11/1998,19/09/2024,,Customer Service,Support Specialist,59274,Good
00-43552306,Michael,Levine,Female,West Bengal,Kolkata,Bachelor,06/07/1988,05/05/2017,,IT,Software Developer,98922,Good
00-18434795,Bryan,Garza,Female,Tamil Nadu,Coimbatore,Bachelor,10/07/1975,19/02/2021,,Sales,Sales Representative,70989,Good
00-74420002,Mary,Bailey,Male,Maharashtra,Mumbai,Bachelor,10/06/1979,16/10/2019,,Marketing,SEO Specialist,86693,Satisfactory
00-94060174,Brandy,Hubbard,Male,West Bengal,Siliguri,High School,01/12/2001,30/08/2024,,Customer Service,Help Desk Technician,77161,Excellent
00-24474127,Matthew,Davis,Male,Maharashtra,Mumbai,Bachelor,21/12/1983,15/05/2019,,HR,Recruiter,67706,Good
00-17305854,Victoria,Jenkins,Female,Maharashtra,Nagpur,PhD,03/05/1986,22/01/2023,,Sales,Sales Consultant,102213,Good
00-41775196,Donna,Wright,Male,Maharashtra,Mumbai,High School,29/08/1979,08/09/2024,,Operations,Inventory Specialist,56273,Good
00-68858430,Larry,Miller,Male,Andhra Pradesh,Tirupati,High School,16/04/1976,25/09/2022,,Customer Service,Help Desk Technician,88860,Needs Improvement
00-87703269,Cameron,Torres,Female,Maharashtra,Pune,Bachelor,17/09/1980,11/05/2016,,Operations,Logistics Coordinator,63085,Good
00-60653117,Geoffrey,Ryan,Female,Uttar Pradesh,Kanpur,Bachelor,06/04/1974,15/01/2018,,Operations,Logistics Coordinator,59836,Satisfactory
00-27117564,Steven,Boyer,Male,Maharashtra,Mumbai,Bachelor,17/05/1976,08/08/2016,,IT,Software Developer,89272,Good
00-50462762,Zachary,Fisher,Male,Andhra Pradesh,Vijayawada,Bachelor,18/04/1976,08/01/2021,,Customer Service,Customer Service Manager,101455,Good
00-23667066,Heather,Chapman,Female,Andhra Pradesh,Vijayawada,Bachelor,12/10/1991,03/05/2022,,Customer Service,Customer Service Representative,53795,Good
00-49583058,Nicholas,Myers,Male,Maharashtra,Nagpur,Bachelor,30/08/2004,11/08/2023,,IT,Software Developer,83574,Good
00-92852868,Connor,Freeman,Male,Maharashtra,Mumbai,Bachelor,24/06/1961,26/09/2022,,Sales,Sales Specialist,83618,Good
00-90473708,Emily,Rogers,Female,Maharashtra,Nagpur,High School,05/09/1990,15/07/2023,,IT,IT Support Specialist,63363,Good
00-70855827,Lisa,Contreras,Male,Maharashtra,Mumbai,Bachelor,27/01/1973,06/03/2018,,Operations,Logistics Coordinator,63865,Good
00-93111718,Christina,Cox,Female,Maharashtra,Pune,Bachelor,07/05/1986,18/06/2016,,Operations,Inventory Specialist,58602,Satisfactory
00-13485913,James,Reid,Female,Maharashtra,Pune,Bachelor,24/05/2003,02/11/2019,,HR,Recruiter,52821,Satisfactory
00-35834405,Charles,Jefferson,Female,Delhi,Delhi,Bachelor,16/12/1976,24/03/2016,,HR,Recruiter,69287,Good
00-19065665,Karl,Williams,Male,Maharashtra,Pune,Master,11/04/1964,10/08/2020,,Operations,Operations Analyst,89752,Excellent
00-26908967,Richard,Perez,Male,Delhi,Delhi,Bachelor,03/11/1987,16/10/2021,,IT,System Administrator,99762,Good
00-66506603,Susan,Robbins,Female,Maharashtra,Mumbai,Master,18/11/2002,13/08/2019,,Operations,Operations Analyst,63489,Good
00-34954217,Cody,Rogers,Female,Maharashtra,Nagpur,Master,07/10/1973,27/01/2017,,IT,Software Developer,98997,Satisfactory
00-27137020,Ashley,Schmidt,Female,Maharashtra,Nagpur,Bachelor,06/09/2001,15/06/2018,,Sales,Sales Specialist,59142,Satisfactory
00-97470361,Jason,Flynn,Female,Maharashtra,Pune,Master,21/12/1966,11/09/2022,,IT,Software Developer,113229,Good
00-82631078,Madison,Wagner,Male,Maharashtra,Pune,Bachelor,31/03/1996,27/04/2023,,Operations,Logistics Coordinator,60817,Excellent
00-51429578,Ryan,Fernandez,Male,Maharashtra,Pune,Master,23/11/1971,19/03/2021,,Operations,Operations Analyst,71250,Needs Improvement
00-11084726,Robert,King,Male,Maharashtra,Mumbai,High School,13/10/1988,19/07/2020,,Operations,Inventory Specialist,64727,Excellent
00-29407935,Shawn,Hines,Male,Maharashtra,Nagpur,Bachelor,03/06/1983,11/03/2016,,Sales,Sales Representative,72838,Good
00-85088096,Nicole,Burton,Female,Maharashtra,Nagpur,Bachelor,28/03/1994,20/07/2023,,Sales,Sales Representative,64743,Satisfactory
00-36227100,Michelle,Ray,Male,Maharashtra,Nagpur,High School,06/08/1988,23/03/2024,,Customer Service,Support Specialist,58402,Satisfactory
00-19180999,Donna,Holloway,Female,Maharashtra,Mumbai,Bachelor,21/07/1971,01/07/2018,,Finance,Accounts Payable Specialist,60484,Satisfactory
00-72733686,Joseph,Little,Male,Maharashtra,Pune,Bachelor,24/08/1979,10/11/2020,,IT,Software Developer,96934,Good
00-87632976,Christina,Hammond,Male,Maharashtra,Pune,High School,16/10/1977,17/06/2020,,Customer Service,Customer Service Representative,61469,Needs Improvement
00-50215871,Sarah,Barber,Male,Andhra Pradesh,Vijayawada,Master,16/04/1961,24/01/2019,,IT,Software Developer,86888,Good
00-70975394,Alexa,Diaz,Female,Tamil Nadu,Chennai,PhD,28/05/1984,27/02/2023,,Sales,Sales Manager,129155,Good
00-39448158,John,Francis,Male,Gujarat,Ahmedabad,Bachelor,16/07/1985,24/10/2024,,Finance,Financial Analyst,98440,Good
00-40906854,Kevin,Graham,Female,Maharashtra,Nagpur,High School,05/04/1996,04/05/2019,,Operations,Inventory Specialist,57622,Good
00-74524663,Michelle,Pruitt,Male,Maharashtra,Pune,Bachelor,26/04/1981,04/09/2022,,Sales,Sales Representative,62600,Good
00-60454028,James,Gutierrez,Male,Maharashtra,Nagpur,Bachelor,07/12/1970,16/11/2017,,Marketing,Marketing Coordinator,69083,Good
00-10902666,Justin,Martin,Female,Maharashtra,Pune,High School,25/11/1979,24/09/2018,,Customer Service,Help Desk Technician,80702,Needs Improvement
00-14028892,Carolyn,Sullivan,Male,Uttar Pradesh,Varanasi,Bachelor,06/12/1966,14/02/2020,,Customer Service,Customer Service Representative,65006,Good
00-69110577,Edward,Johnson,Male,Maharashtra,Mumbai,Master,06/08/1985,06/11/2017,,Sales,Sales Specialist,64621,Good
00-58306200,Margaret,Marshall,Male,Maharashtra,Pune,Bachelor,27/02/2004,06/08/2015,,Sales,Sales Representative,66588,Needs Improvement
00-36551621,Vickie,Henderson,Male,Maharashtra,Pune,Bachelor,01/01/1995,18/12/2017,,Customer Service,Support Specialist,65773,Good
00-33392072,Benjamin,Moore,Female,Gujarat,Vadodara,Bachelor,15/04/2002,22/02/2018,,Operations,Logistics Coordinator,56292,Good
00-33963425,Anthony,Clarke,Male,Maharashtra,Nagpur,Bachelor,25/04/1998,18/04/2017,,IT,Software Developer,109529,Good
00-45136671,Donna,Thompson,Male,Maharashtra,Mumbai,Bachelor,27/01/2003,27/11/2024,,IT,Software Developer,108808,Needs Improvement
00-28420515,Bobby,Sharp,Male,Maharashtra,Pune,High School,17/01/1982,31/10/2018,,Operations,Inventory Specialist,56343,Good
00-38217583,Andrew,Heath,Male,Maharashtra,Pune,High School,24/07/1960,02/02/2018,,Operations,Inventory Specialist,58280,Good
00-59976005,Lee,Evans,Male,Maharashtra,Nagpur,Bachelor,20/04/1983,25/01/2022,,Operations,Operations Analyst,87551,Good
